Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,Shimmer_3B52_GSR_Skin_Conductance_CAL,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A13_CAL,time
2023/06/29 14:08:51,5.173913043,-4.989130435,4.304347826,3.157390784,-8.36385398,3.870736086,1,8.691656775,115.0528634,-36.94656489,9.58778626,-80.80916031,0.1514242879,0.6221889055,-0.1034482759,1540.659341,531
2023/06/29 14:08:51,5.130434783,-5.456521739,4.434782609,3.334530221,-8.026331538,2.721723519,1,8.620183533,116.0068108,-25.28244275,45.26717557,-0.5954198473,0.07946026987,0.6716641679,-0.09145427286,1455.677656,531
2023/06/29 14:08:52,5.532608696,-5.304347826,4.565217391,3.765409934,-8.371035308,3.016157989,1,8.553815522,116.9068935,-4.580152672,-10.64122137,8.229007634,0.1064467766,0.6941529235,-0.1004497751,1422.710623,532
2023/06/29 14:08:52,5.086956522,-6.880434783,2.891304348,4.191502095,-10.80071813,2.805505685,1,8.502763207,117.6088262,13.29770992,-32.38167939,12.25954198,0.08395802099,0.6851574213,-0.1094452774,1528.937729,532
2023/06/29 14:08:52,4.206521739,-6.032608696,2.989130435,2.769599042,-8.675044883,1.125074806,1,8.461921354,118.1764706,24.03053435,-76.70229008,13.28244275,0.05397301349,0.6746626687,-0.1259370315,1532.600733,532
2023/06/29 14:08:52,4.586956522,-7.065217391,2.706521739,2.994614004,-8.957510473,0.8880909635,1,8.421079501,118.7496211,37.69465649,-65.23664122,54.24427481,0.001499250375,0.6581709145,-0.1214392804,1541.391941,532
2023/06/29 14:08:52,4.652173913,-10.23913043,2.717391304,2.681029324,-10.81508079,1.256732496,1,8.395553343,119.1106719,47.70992366,-102.4122137,37.96946565,-0.004497751124,0.6386806597,-0.1334332834,1547.252747,532
2023/06/29 14:08:53,4.510869565,-4.663043478,2.597826087,3.080789946,-10.08976661,0.816277678,1,8.354711491,119.6929423,7.099236641,-62.91603053,0.8396946565,-0.05547226387,0.6221889055,-0.131934033,1637.362637,533
2023/06/29 14:08:53,5.282608696,-6.326086957,3.608695652,3.497307002,-9.120287253,1.263913824,1,8.324080101,120.1333947,-18.09160305,7.06870229,9.908396947,-0.09595202399,0.6311844078,-0.09895052474,1439.56044,533
2023/06/29 14:08:53,4.804347826,-6.260869565,3.076086957,3.482944345,-9.225613405,2.326750449,1,8.298553943,120.5029222,-12.07633588,39.12977099,-4.503816794,-0.06596701649,0.6551724138,-0.08095952024,1448.351648,533
2023/06/29 14:08:53,4.130434783,-7.163043478,1.967391304,3.114302813,-11.39198085,0.5314183124,1,8.283238248,120.7257319,-31.57251908,73.32824427,-66.13740458,-0.0179910045,0.6896551724,-0.1094452774,1463.736264,533
2023/06/29 14:08:53,3.456521739,-6.826086957,2.043478261,2.587672053,-10.16636744,0.4117295033,1,8.273027785,120.87473,-23.17557252,73.92366412,-82.97709924,-0.01049475262,0.7166416792,-0.09745127436,1475.457875,533
2023/06/29 14:08:54,3.967391304,-5.717391304,2.619565217,1.816876122,-8.679832436,0.5577498504,1,8.28834348,120.6513705,-6.580152672,-16.54961832,-21.51145038,-0.1154422789,0.6836581709,-0.05097451274,1505.494505,534
2023/06/29 14:08:54,4.097826087,-8.358695652,3.130434783,2.535008977,-8.979054458,1.414721724,1,8.329185333,120.059761,39.49618321,-39.51145038,105.2824427,-0.06146926537,0.7181409295,-0.05397301349,1468.131868,534
