Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,conductance,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A13_CAL,Time
2023/06/28 13:23:15,10.98913043,4.402173913,1.097826087,9.692399761,3.013764213,-0.8569718731,1,7.5480849,132.4839364,-11.61832061,-3.969465649,4.977099237,-0.3643178411,0.143928036,0.1349325337,2358.241758,15
2023/06/28 13:23:15,12.16304348,2.891304348,0.0652173913,10.50628366,2.216636744,-1.352483543,1,7.512348279,133.1141692,-15.63358779,-19.08396947,28.53435115,-0.3523238381,0.1574212894,0.1364317841,2797.802198,15
2023/06/28 13:23:15,10.98913043,2.565217391,0.07608695652,11.26750449,0.7827648115,-2.341113106,1,7.481716889,133.6591607,14.54961832,-26.35114504,19.69465649,-0.3658170915,0.2428785607,0.1859070465,0,15
2023/06/28 13:23:15,10.2826087,1.315217391,-0.1739130435,10.08737283,-0.3207660084,-2.293237582,1,7.4510855,134.2086331,25.3740458,12,-2.335877863,-0.3463268366,0.2893553223,0.1859070465,0,16
2023/06/28 13:23:16,9.054347826,1.858695652,0.6630434783,8.383004189,-0.007181328546,-1.472172352,1,7.430664574,134.5774648,36.35114504,19.11450382,-22.83969466,-0.3418290855,0.2908545727,0.1574212894,1153.113553,16
2023/06/28 13:23:16,10.27173913,2.358695652,1.304347826,8.165170557,0.3351286655,-0.6439257929,1,7.42045411,134.7626419,43.84732824,9.358778626,-18.1221374,-0.3388305847,0.2623688156,0.131934033,0,16
2023/06/28 13:23:16,9.891304348,3.391304348,1.684782609,8.859365649,1.486535009,0.007181328546,1,7.435769805,134.4850669,21.45038168,-8.106870229,-23.00763359,-0.3418290855,0.2323838081,0.1184407796,0,16
2023/06/28 13:23:16,10.57608696,3.576086957,0.75,9.97486535,2.219030521,-0.9503291442,1,7.491927353,133.4770017,-24.18320611,3.145038168,-5.893129771,-0.3373313343,0.1994002999,0.1364317841,0,16
2023/06/28 13:23:16,10.9673913,2.902173913,0.2065217391,10.14482346,1.560742071,-1.886295631,1,7.57871629,131.9484675,-15.19083969,2.091603053,1.893129771,-0.3463268366,0.2023988006,0.1124437781,0,17
2023/06/28 13:23:17,9.804347826,3.402173913,-0.09782608696,9.101137044,1.510472771,-1.718731299,1,7.665505226,130.4545455,14.32061069,-8.167938931,1.801526718,-0.3418290855,0.2098950525,0.1169415292,0,17
2023/06/28 13:23:17,11.13043478,2.684782609,-0.152173913,10.19509276,1.845601436,-2.343506882,1,7.77271509,128.6551724,17.34351145,11.26717557,9.450381679,-0.3538230885,0.2098950525,0.1244377811,112.0879121,17
2023/06/28 13:23:17,10.68478261,2.184782609,-0.1304347826,9.654099342,0.3303411131,-2.084979054,1,7.874819722,126.987034,64.94656489,17.52671756,3.083969466,-0.3493253373,0.2368815592,0.1124437781,0,17
2023/06/28 13:23:17,10.75,2.032608696,0.6956521739,9.61101137,0.5314183124,-1.666068223,1,7.982029585,125.2814199,77.90839695,22.0610687,16.41221374,-0.347826087,0.2248875562,0.1034482759,0,17
2023/06/28 13:23:17,11.2826087,1.989130435,2.695652174,9.725912627,-0.04069419509,0.1747456613,1,8.109660374,123.3097262,56.01526718,10.45801527,0.9770992366,-0.3463268366,0.2263868066,0.09745127436,0,18
2023/06/28 13:23:18,10.07608696,2.663043478,2.630434783,8.912028725,0.8402154399,1.151406344,1,8.232185933,121.4744186,30.15267176,-11.49618321,-10.76335878,-0.3448275862,0.1994002999,0.09745127436,0,18
2023/06/28 13:23:18,10.58695652,2.086956522,2.565217391,9.807301017,0.3255535607,0.7013764213,1,8.329185333,120.059761,2.641221374,-23.2519084,-13.77099237,-0.3508245877,0.167916042,0.1289355322,0,18
2023/06/28 13:23:18,12.01086957,2.02173913,0,10.32675045,0.2800718133,-0.8665469779,1,8.395553343,119.1106719,8.748091603,8.076335878,-12.0610687,-0.3508245877,0.1649175412,0.1499250375,0,18
2023/06/28 13:23:18,10.09782609,1.913043478,0.01086956522,9.213644524,0.26331538,-1.950927588,1,8.436395196,118.5340393,48.44274809,7.694656489,-17.96946565,-0.3388305847,0.1469265367,0.1379310345,0,18
2023/06/28 13:23:18,10.82608696,3.217391304,0.4782608696,9.524835428,1.13464991,-1.747456613,1,8.467026585,118.1052156,61.45038168,3.175572519,2.65648855,-0.3403298351,0.1154422789,0.1619190405,0,19
2023/06/28 13:23:19,10.67391304,2.358695652,0.2608695652,10.16157989,1.098743268,-1.71154997,1,8.48234228,117.8919651,71.05343511,17.80152672,-15.19083969,-0.3373313343,0.1169415292,0.1709145427,2797.802198,19
2023/06/28 13:23:19,10.90217391,1.543478261,1.293478261,10.7432675,0.09814482346,-1.385996409,1,8.497657975,117.6794833,109.5419847,14.70229008,-8.717557252,-0.3208395802,0.09595202399,0.1964017991,2798.534799,19
